game_id,moves,num_moves,first_move
136042732514,"[('white', 'd3', False), ('black', 'c5', True), ('white', 'Nf3', False), ('black', 'Nc6', True), ('white', 'c3', False), ('black', 'e6', True), ('white', 'Qa4', False), ('black', 'Nf6', True), ('white', 'e4', False), ('black', 'a6', True), ('white', 'Qc2', False), ('black', 'Be7', True), ('white', 'Bg5', False), ('black', 'Nh5', True), ('white', 'Bxe7', False), ('black', 'Qxe7', True), ('white', 'Be2', False), ('black', 'Nf4', True), ('white', 'O-O', False), ('black', 'Qf6', True), ('white', 'g3', False), ('black', 'Nh3+', True), ('white', 'Kh1', False), ('black', 'd6', True), ('white', 'Nbd2', False), ('black', 'e5', True), ('white', 'Kg2', False), ('black', 'Qh6', True), ('white', 'Ng1', False), ('black', 'Ne7', True), ('white', 'Qd1', False), ('black', 'Nf4+', True), ('white', 'Kh1', False), ('black', 'Bh3', True), ('white', 'gxf4', False), ('black', 'Qg6', True), ('white', 'Nxh3', False)]",37,d3
136054795734,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'c6', False), ('white', 'Nf3', True), ('black', 'd5', False), ('white', 'exd5', True), ('black', 'cxd5', False), ('white', 'Bb3', True), ('black', 'Nc6', False), ('white', 'd3', True), ('black', 'Bd6', False), ('white', 'Bxd5', True), ('black', 'Nf6', False), ('white', 'Bb3', True), ('black', 'O-O', False), ('white', 'Bg5', True), ('black', 'h6', False), ('white', 'Bh4', True), ('black', 'Be7', False), ('white', 'Bg3', True), ('black', 'Re8', False), ('white', 'Nxe5', True), ('black', 'Bd6', False), ('white', 'd4', True), ('black', 'Bxe5', False), ('white', 'dxe5', True), ('black', 'Qxd1+', False), ('white', 'Kxd1', True), ('black', 'Nxe5', False), ('white', 'Re1', True), ('black', 'Nfd7', False), ('white', 'Nc3', True), ('black', 'b6', False), ('white', 'Nd5', True), ('black', 'Rb8', False), ('white', 'f4', True), ('black', 'Bb7', False), ('white', 'Nc7', True), ('black', 'Re7', False), ('white', 'fxe5', True), ('black', 'Rd8', False), ('white', 'Kc1', True), ('black', 'Rc8', False), ('white', 'Nb5', True), ('black', 'Nxe5', False), ('white', 'Nd6', True), ('black', 'Nd3+', False), ('white', 'Kb1', True), ('black', 'Nxe1', False), ('white', 'Nxc8', True), ('black', 'Rd7', False), ('white', 'Nd6', True), ('black', 'Nxg2', False), ('white', 'a4', True), ('black', 'Re7', False), ('white', 'Nxb7', True), ('black', 'Rxb7', False), ('white', 'Ka2', True), ('black', 'Rd7', False), ('white', 'Rg1', True), ('black', 'Ne3', False), ('white', 'Re1', True), ('black', 'Nf5', False), ('white', 'Rf1', True), ('black', 'g6', False), ('white', 'c4', True), ('black', 'Rd3', False), ('white', 'Bc2', True), ('black', 'Rd2', False), ('white', 'Bxf5', True), ('black', 'gxf5', False), ('white', 'Rxf5', True), ('black', 'Rc2', False), ('white', 'Rf4', True), ('black', 'a6', False), ('white', 'Kb1', True), ('black', 'Re2', False), ('white', 'Rf6', True), ('black', 'Re6', False), ('white', 'Rf5', True), ('black', 'a5', False), ('white', 'Ka2', True), ('black', 'Rc6', False), ('white', 'Kb3', True), ('black', 'Kf8', False), ('white', 'Bf2', True), ('black', 'Ke7', False), ('white', 'c5', True), ('black', 'Ke6', False), ('white', 'Rh5', True), ('black', 'Kd7', False), ('white', 'cxb6', True), ('black', 'Kc8', False), ('white', 'Re5', True), ('black', 'Kb7', False), ('white', 'Re7+', True), ('black', 'Ka6', False), ('white', 'b7', True), ('black', 'Rf6', False), ('white', 'b8=Q', True), ('black', 'Rf3+', False), ('white', 'Be3', True), ('black', 'Rxe3+', False), ('white', 'Rxe3', True), ('black', 'f5', False), ('white', 'Re6#', True)]",107,e4
136104349628,"[('white', 'e4', False), ('black', 'e5', True), ('white', 'Nf3', False), ('black', 'Nc6', True), ('white', 'd4', False), ('black', 'f5', True), ('white', 'exf5', False), ('black', 'e4', True), ('white', 'Ne5', False), ('black', 'd6', True), ('white', 'Nxc6', False), ('black', 'bxc6', True), ('white', 'Qh5+', False), ('black', 'Kd7', True), ('white', 'Qf7+', False), ('black', 'Be7', True), ('white', 'Qxg7', False), ('black', 'Nf6', True), ('white', 'Qf7', False), ('black', 'Rf8', True), ('white', 'Qe6+', False), ('black', 'Ke8', True), ('white', 'Qc4', False), ('black', 'Bxf5', True), ('white', 'Qxc6+', False), ('black', 'Bd7', True), ('white', 'Qc3', False), ('black', 'd5', True), ('white', 'Be3', False), ('black', 'Rb8', True), ('white', 'Nd2', False), ('black', 'c6', True), ('white', 'Nb3', False), ('black', 'Bb4', True)]",34,e4
136104445464,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'Nf6', False), ('white', 'Nf3', True), ('black', 'Nc6', False), ('white', 'Ng5', True), ('black', 'Bc5', False), ('white', 'O-O', True), ('black', 'O-O', False), ('white', 'Nc3', True), ('black', 'd6', False), ('white', 'h3', True), ('black', 'Qe7', False), ('white', 'd3', True), ('black', 'Be6', False), ('white', 'Nxe6', True), ('black', 'fxe6', False), ('white', 'Bg5', True), ('black', 'Qf7', False), ('white', 'a3', True), ('black', 'Nd4', False), ('white', 'b4', True), ('black', 'Bb6', False), ('white', 'a4', True), ('black', 'c5', False), ('white', 'a5', True), ('black', 'Bc7', False), ('white', 'Nb5', True), ('black', 'a6', False), ('white', 'Nxc7', True), ('black', 'Qxc7', False), ('white', 'c3', True), ('black', 'd5', False), ('white', 'exd5', True), ('black', 'exd5', False), ('white', 'Bxf6', True), ('black', 'Rxf6', False), ('white', 'Bxd5+', True), ('black', 'Kh8', False), ('white', 'cxd4', True), ('black', 'cxd4', False), ('white', 'Rc1', True), ('black', 'Qd6', False), ('white', 'Bxb7', True), ('black', 'Rb8', False), ('white', 'Rc6', True), ('black', 'Qxb4', False), ('white', 'Rxf6', True), ('black', 'gxf6', False), ('white', 'Bxa6', True), ('black', 'Qxa5', False), ('white', 'Bc4', True), ('black', 'Rb2', False), ('white', 'Qf3', True), ('black', 'Qb6', False), ('white', 'Qa8+', True), ('black', 'Kg7', False), ('white', 'Qg8+', True), ('black', 'Kh6', False), ('white', 'Qf8+', True), ('black', 'Kg6', False), ('white', 'Qf7+', True), ('black', 'Kh6', False), ('white', 'g4', True), ('black', 'Rb1', False), ('white', 'Qf8+', True), ('black', 'Kg5', False), ('white', 'h4+', True), ('black', 'Kxg4', False), ('white', 'Qg7+', True), ('black', 'Kf5', False), ('white', 'Qxh7+', True), ('black', 'Kf4', False), ('white', 'Qh6+', True), ('black', 'Kf5', False), ('white', 'Qh5+', True), ('black', 'Kf4', False), ('white', 'Rxb1', True), ('black', 'Qxb1+', False), ('white', 'Kg2', True), ('black', 'Qb7+', False), ('white', 'Kf1', True), ('black', 'Qh1+', False), ('white', 'Ke2', True), ('black', 'e4', False), ('white', 'Qh6+', True), ('black', 'Ke5', False), ('white', 'Qh5+', True), ('black', 'f5', False), ('white', 'Qe8+', True), ('black', 'Kf4', False), ('white', 'Qb8+', True), ('black', 'Kg4', False), ('white', 'Qg3+', True), ('black', 'Kh5', False), ('white', 'Qg5#', True)]",97,e4
136104826914,"[('white', 'e4', False), ('black', 'e5', True), ('white', 'Nf3', False), ('black', 'Nc6', True), ('white', 'Nc3', False), ('black', 'Nf6', True), ('white', 'a3', False), ('black', 'Bc5', True), ('white', 'Nxe5', False), ('black', 'd6', True), ('white', 'Nxc6', False), ('black', 'bxc6', True), ('white', 'd4', False), ('black', 'Bb6', True), ('white', 'Be3', False), ('black', 'c5', True), ('white', 'd5', False), ('black', 'O-O', True), ('white', 'Bc4', False), ('black', 'Re8', True), ('white', 'Qf3', False), ('black', 'Bg4', True), ('white', 'Qf4', False), ('black', 'Ba5', True), ('white', 'O-O', False), ('black', 'Bxc3', True), ('white', 'bxc3', False), ('black', 'Rxe4', True), ('white', 'Qg3', False), ('black', 'Rxc4', True), ('white', 'f3', False), ('black', 'Rxc3', True), ('white', 'fxg4', False), ('black', 'Nxd5', True), ('white', 'Bd2', False), ('black', 'Rxg3', True), ('white', 'hxg3', False), ('black', 'Rb8', True), ('white', 'Rf3', False), ('black', 'c4', True), ('white', 'Raf1', False), ('black', 'f6', True)]",42,e4
136104995078,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'Nf6', False), ('white', 'Nf3', True), ('black', 'Nc6', False), ('white', 'Ng5', True), ('black', 'd5', False), ('white', 'exd5', True), ('black', 'Nxd5', False), ('white', 'Nxf7', True), ('black', 'Qf6', False), ('white', 'Bxd5', True), ('black', 'Bc5', False), ('white', 'O-O', True), ('black', 'Rf8', False), ('white', 'Qf3', True), ('black', 'Qxf3', False), ('white', 'gxf3', True), ('black', 'Nd4', False), ('white', 'Na3', True), ('black', 'Be6', False), ('white', 'Bxe6', True), ('black', 'Nxe6', False), ('white', 'Nxe5', True), ('black', 'O-O-O', False), ('white', 'Re1', True), ('black', 'Nf4', False), ('white', 'd4', True), ('black', 'Nh3+', False), ('white', 'Kg2', True), ('black', 'Nf4+', False), ('white', 'Kg3', True), ('black', 'Nh5+', False), ('white', 'Kg4', True), ('black', 'Nf6+', False), ('white', 'Kg3', True), ('black', 'Nh5+', False), ('white', 'Kh4', True), ('black', 'Nf6', False), ('white', 'dxc5', True), ('black', 'Rd4+', False), ('white', 'Kh3', True), ('black', 'Nd5', False), ('white', 'Nb5', True), ('black', 'Nf4+', False), ('white', 'Kg3', True), ('black', 'Nh5+', False), ('white', 'Kg2', True), ('black', 'Nf4+', False), ('white', 'Bxf4', True), ('black', 'Rdxf4', False), ('white', 'Nxa7+', True), ('black', 'Kb8', False), ('white', 'Nd7+', True), ('black', 'Kxa7', False), ('white', 'Nxf8', True), ('black', 'Rxf8', False), ('white', 'f4', True), ('black', 'Rxf4', False), ('white', 'Kg3', True), ('black', 'Rc4', False), ('white', 'Re7', True), ('black', 'Rxc5', False), ('white', 'Rxg7', True), ('black', 'Rxc2', False), ('white', 'Rb1', True), ('black', 'h5', False), ('white', 'f4', True), ('black', 'h4+', False), ('white', 'Kh3', True), ('black', 'c5', False), ('white', 'f5', True), ('black', 'Rf2', False), ('white', 'Rf7', True), ('black', 'c4', False), ('white', 'Kxh4', True), ('black', 'Rxh2+', False), ('white', 'Kg5', True), ('black', 'c3', False), ('white', 'bxc3', True), ('black', 'Rxa2', False), ('white', 'f6', True), ('black', 'Rg2+', False), ('white', 'Kf5', True), ('black', 'Rf2+', False), ('white', 'Ke6', True), ('black', 'Re2+', False), ('white', 'Kd7', True), ('black', 'Rd2+', False), ('white', 'Kc7', True), ('black', 'Rc2', False), ('white', 'Ra1+', True), ('black', 'Ra2', False), ('white', 'Rxa2#', True)]",95,e4
136105227086,"[('white', 'e4', False), ('black', 'd5', True), ('white', 'exd5', False), ('black', 'Nf6', True), ('white', 'c4', False), ('black', 'c6', True), ('white', 'dxc6', False), ('black', 'Nxc6', True), ('white', 'd3', False), ('black', 'Nd4', True), ('white', 'Nf3', False), ('black', 'Bg4', True), ('white', 'Be2', False), ('black', 'Bxf3', True), ('white', 'Bxf3', False), ('black', 'e5', True), ('white', 'Bxb7', False), ('black', 'Rb8', True), ('white', 'Be4', False), ('black', 'Bb4+', True), ('white', 'Bd2', False), ('black', 'Bc5', True), ('white', 'O-O', False), ('black', 'Rb3', True), ('white', 'axb3', False), ('black', 'Nxb3', True), ('white', 'Qxb3', False), ('black', 'Nxe4', True), ('white', 'dxe4', False), ('black', 'O-O', True), ('white', 'Bc3', False), ('black', 'Re8', True), ('white', 'Nd2', False), ('black', 'Be7', True), ('white', 'Nf3', False), ('black', 'Bf6', True), ('white', 'Rxa7', False), ('black', 'Bg5', True), ('white', 'Rd1', False), ('black', 'Qf6', True), ('white', 'Nxg5', False), ('black', 'Qxg5', True), ('white', 'h3', False), ('black', 'Re6', True), ('white', 'Ra8+', False)]",45,e4
136106175070,"[('white', 'e4', False), ('black', 'e6', True), ('white', 'd4', False), ('black', 'e5', True), ('white', 'd5', False), ('black', 'Qh4', True), ('white', 'Qf3', False), ('black', 'Nf6', True), ('white', 'Nh3', False), ('black', 'Qxe4+', True), ('white', 'Qxe4', False), ('black', 'Nxe4', True), ('white', 'Bd3', False), ('black', 'Nc5', True), ('white', 'Bc4', False), ('black', 'Nc6', True), ('white', 'O-O', False), ('black', 'Nb4', True), ('white', 'Bb3', False), ('black', 'Nxb3', True), ('white', 'axb3', False), ('black', 'Nxc2', True), ('white', 'Ra4', False), ('black', 'Nb4', True), ('white', 'Bd2', False), ('black', 'Nd3', True), ('white', 'Bc3', False), ('black', 'Bd6', True), ('white', 'Ng5', False), ('black', 'O-O', True), ('white', 'Ne4', False), ('black', 'Be7', True), ('white', 'Rd1', False), ('black', 'f5', True), ('white', 'Ng3', False), ('black', 'e4', True), ('white', 'Nxf5', False), ('black', 'Rxf5', True), ('white', 'f3', False), ('black', 'Nc5', True), ('white', 'Rad4', False), ('black', 'exf3', True), ('white', 'gxf3', False), ('black', 'Nxb3', True), ('white', 'Rg4', False), ('black', 'Rg5', True), ('white', 'Rxg5', False), ('black', 'Bxg5', True), ('white', 'd6', False), ('black', 'cxd6', True), ('white', 'Rxd6', False), ('black', 'a5', True), ('white', 'Na3', False), ('black', 'Ra6', True), ('white', 'Rxa6', False), ('black', 'bxa6', True), ('white', 'Nc4', False), ('black', 'Bb7', True), ('white', 'Kg2', False), ('black', 'd5', True), ('white', 'Nd6', False), ('black', 'Ba8', True), ('white', 'Be5', False), ('black', 'd4', True), ('white', 'Kg3', False), ('black', 'd3', True), ('white', 'Bc3', False), ('black', 'd2', True), ('white', 'Bxd2', False), ('black', 'Nxd2', True), ('white', 'f4', False), ('black', 'Be7', True), ('white', 'Nf5', False), ('black', 'Ne4+', True), ('white', 'Kg4', False), ('black', 'Nf6+', True), ('white', 'Kh4', False), ('black', 'Bd8', True), ('white', 'Kg3', False), ('black', 'Ne4+', True), ('white', 'Kh3', False), ('black', 'Nf2+', True), ('white', 'Kg3', False), ('black', 'Nd3', True), ('white', 'b3', False), ('black', 'Nc5', True), ('white', 'Nd4', False), ('black', 'Bf6', True), ('white', 'Nc2', False), ('black', 'Nxb3', True), ('white', 'Na3', False), ('black', 'Be7', True), ('white', 'Nc4', False), ('black', 'a4', True), ('white', 'Nb6', False), ('black', 'a3', True), ('white', 'Nxa8', False), ('black', 'a2', True), ('white', 'Nc7', False), ('black', 'a1=Q', True), ('white', 'Nd5', False), ('black', 'Qg1+', True), ('white', 'Kf3', False), ('black', 'Qxh2', True), ('white', 'Nxe7+', False), ('black', 'Kf7', True), ('white', 'Nf5', False), ('black', 'Qh3+', True), ('white', 'Ke4', False), ('black', 'Nd2+', True), ('white', 'Ke5', False), ('black', 'Nf3+', True), ('white', 'Ke4', False), ('black', 'a5', True), ('white', 'Nd6+', False), ('black', 'Ke6', True), ('white', 'Nf5', False), ('black', 'a4', True), ('white', 'Nxg7+', False), ('black', 'Kf7', True), ('white', 'Nf5', False), ('black', 'a3', True), ('white', 'Nd6+', False), ('black', 'Ke7', True), ('white', 'Nf5+', False), ('black', 'Kd8', True), ('white', 'Ke3', False), ('black', 'Nh4+', True), ('white', 'Ke4', False), ('black', 'Nxf5', True), ('white', 'Ke5', False), ('black', 'a2', True), ('white', 'Ke6', False), ('black', 'a1=Q', True)]",134,e4
136106544836,"[('white', 'e4', True), ('black', 'd5', False), ('white', 'exd5', True), ('black', 'Qxd5', False), ('white', 'Nf3', True), ('black', 'e5', False), ('white', 'Nc3', True), ('black', 'Qa5', False), ('white', 'Bc4', True), ('black', 'Nf6', False), ('white', 'Ng5', True), ('black', 'Be6', False), ('white', 'Nxe6', True), ('black', 'fxe6', False), ('white', 'O-O', True), ('black', 'Bc5', False), ('white', 'Bxe6', True), ('black', 'c6', False), ('white', 'd3', True), ('black', 'Nbd7', False), ('white', 'Bxd7+', True), ('black', 'Nxd7', False), ('white', 'Qh5+', True), ('black', 'g6', False), ('white', 'Qf3', True), ('black', 'O-O-O', False), ('white', 'Bg5', True), ('black', 'Rdf8', False), ('white', 'Qg4', True), ('black', 'Rf5', False), ('white', 'Bd2', True), ('black', 'Rhf8', False), ('white', 'g3', True), ('black', 'Bxf2+', False), ('white', 'Kh1', True), ('black', 'Bd4', False), ('white', 'Rxf5', True), ('black', 'Rxf5', False), ('white', 'Ne4', True), ('black', 'Qd5', False), ('white', 'c4', True), ('black', 'Qf7', False)]",42,e4
136106667086,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'd6', False), ('white', 'Nf3', True), ('black', 'Be7', False), ('white', 'd3', True), ('black', 'Nf6', False), ('white', 'Ng5', True), ('black', 'O-O', False), ('white', 'O-O', True), ('black', 'a6', False), ('white', 'a4', True), ('black', 'c6', False), ('white', 'Nc3', True), ('black', 'd5', False), ('white', 'exd5', True), ('black', 'cxd5', False), ('white', 'Bb3', True), ('black', 'd4', False), ('white', 'Nce4', True), ('black', 'Nxe4', False), ('white', 'Nxe4', True), ('black', 'Nc6', False), ('white', 'Qh5', True), ('black', 'Qd7', False), ('white', 'Re1', True), ('black', 'Qf5', False), ('white', 'Qxf5', True), ('black', 'Bxf5', False), ('white', 'Ng3', True), ('black', 'Bg6', False), ('white', 'Re3', True), ('black', 'dxe3', False), ('white', 'fxe3', True), ('black', 'Bc5', False), ('white', 'Kh1', True), ('black', 'Rfe8', False), ('white', 'Bd2', True), ('black', 'b5', False), ('white', 'h3', True), ('black', 'b4', False), ('white', 'Bd5', True), ('black', 'Rac8', False), ('white', 'e4', True), ('black', 'a5', False), ('white', 'b3', True), ('black', 'Bd4', False), ('white', 'Rd1', True), ('black', 'Ne7', False), ('white', 'Bc4', True), ('black', 'h6', False), ('white', 'Kh2', True), ('black', 'Bh7', False), ('white', 'Nh5', True), ('black', 'g6', False), ('white', 'Nf6+', True), ('black', 'Kf8', False), ('white', 'Bxh6#', True)]",59,e4
136106863090,"[('white', 'e4', False), ('black', 'e5', True), ('white', 'd3', False), ('black', 'Nf6', True), ('white', 'Be2', False), ('black', 'Bc5', True), ('white', 'Nf3', False), ('black', 'O-O', True), ('white', 'O-O', False), ('black', 'd6', True), ('white', 'Nc3', False), ('black', 'Bg4', True), ('white', 'Bg5', False), ('black', 'h6', True), ('white', 'Bh4', False), ('black', 'Nc6', True), ('white', 'Nd5', False), ('black', 'Nxd5', True), ('white', 'Bxd8', False), ('black', 'Raxd8', True), ('white', 'exd5', False), ('black', 'Ne7', True), ('white', 'c4', False), ('black', 'Ng6', True), ('white', 'a3', False), ('black', 'a5', True), ('white', 'Qd2', False), ('black', 'b6', True), ('white', 'b4', False), ('black', 'axb4', True), ('white', 'axb4', False), ('black', 'Bd4', True), ('white', 'Nxd4', False), ('black', 'Bxe2', True), ('white', 'Nxe2', False)]",35,e4
136107104830,"[('white', 'h4', False), ('black', 'e6', True), ('white', 'g4', False), ('black', 'd5', True), ('white', 'f4', False), ('black', 'f5', True), ('white', 'e4', False), ('black', 'fxe4', True), ('white', 'c4', False), ('black', 'Nc6', True), ('white', 'd4', False), ('black', 'dxc4', True), ('white', 'b4', False), ('black', 'Bxb4+', True), ('white', 'Bd2', False), ('black', 'Ba5', True), ('white', 'Bxa5', False), ('black', 'Nxa5', True), ('white', 'a4', False), ('black', 'b6', True), ('white', 'Nc3', False), ('black', 'c5', True), ('white', 'dxc5', False), ('black', 'Qxd1+', True), ('white', 'Rxd1', False), ('black', 'Nb3', True), ('white', 'Bxc4', False), ('black', 'Nxc5', True), ('white', 'Nge2', False), ('black', 'Bb7', True), ('white', 'O-O', False), ('black', 'Nf6', True), ('white', 'Rfe1', False), ('black', 'Nxg4', True), ('white', 'Nd4', False), ('black', 'O-O', True), ('white', 'Nxe6', False), ('black', 'Nxe6', True), ('white', 'Nxe4', False), ('black', 'Nf6', True), ('white', 'Nxf6+', False), ('black', 'gxf6', True), ('white', 'Bxe6+', False), ('black', 'Kh8', True), ('white', 'Bf5', False), ('black', 'Rg8+', True), ('white', 'Kf2', False), ('black', 'a5', True), ('white', 'Re7', False), ('black', 'Rg2+', True), ('white', 'Ke1', False), ('black', 'Rg1+', True), ('white', 'Kd2', False), ('black', 'Rg2+', True), ('white', 'Kc1', False), ('black', 'h5', True), ('white', 'Rxb7', False), ('black', 'Ra2', True), ('white', 'Kb1', False), ('black', 'Ra3', True), ('white', 'Rg1', False), ('black', 'Rb3+', True), ('white', 'Kc2', False), ('black', 'Ra3', True), ('white', 'Rh7#', False)]",65,h4
136107163602,"[('white', 'e4', True), ('black', 'Nc6', False), ('white', 'Bc4', True), ('black', 'e5', False), ('white', 'Nf3', True), ('black', 'Nd4', False), ('white', 'Nxe5', True), ('black', 'Qg5', False), ('white', 'Nxf7', True), ('black', 'Qxg2', False), ('white', 'Nxh8', True), ('black', 'Qxh1+', False), ('white', 'Bf1', True), ('black', 'Qxe4+', False), ('white', 'Be2', True), ('black', 'Qh1+', False), ('white', 'Bf1', True), ('black', 'Qe4+', False), ('white', 'Be2', True), ('black', 'Nf3+', False), ('white', 'Kf1', True), ('black', 'Nxh2+', False), ('white', 'Ke1', True), ('black', 'Qh1+', False), ('white', 'Bf1', True), ('black', 'Qxf1#', False)]",26,e4
136107187768,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'Nf6', False), ('white', 'Nf3', True), ('black', 'Bd6', False), ('white', 'Ng5', True), ('black', 'O-O', False), ('white', 'O-O', True), ('black', 'h6', False), ('white', 'Nh3', True), ('black', 'a6', False), ('white', 'd3', True), ('black', 'b5', False), ('white', 'Bb3', True), ('black', 'Bc5', False), ('white', 'a3', True), ('black', 'd6', False), ('white', 'Bxh6', True), ('black', 'Bxh3', False), ('white', 'Qc1', True), ('black', 'gxh6', False), ('white', 'gxh3', True), ('black', 'Nh7', False), ('white', 'Qxh6', True), ('black', 'Kh8', False), ('white', 'Nc3', True), ('black', 'Rg8+', False), ('white', 'Kh1', True), ('black', 'Qg5', False), ('white', 'Qxg5', True), ('black', 'Rxg5', False), ('white', 'Nd5', True), ('black', 'Nd7', False), ('white', 'Nxc7', True), ('black', 'Rag8', False), ('white', 'Bd5', True), ('black', 'Nb6', False), ('white', 'Bxf7', True), ('black', 'Rf8', False), ('white', 'Be6', True), ('black', 'Nf6', False), ('white', 'f3', True), ('black', 'd5', False), ('white', 'Nxd5', True), ('black', 'Nbxd5', False), ('white', 'exd5', True), ('black', 'Bd4', False), ('white', 'Rab1', True), ('black', 'a5', False), ('white', 'Rg1', True), ('black', 'Bxg1', False), ('white', 'Rxg1', True), ('black', 'Rg2', False), ('white', 'Rxg2', True), ('black', 'Ne8', False), ('white', 'Bg4', True), ('black', 'Ng7', False), ('white', 'Re2', True), ('black', 'Re8', False), ('white', 'd6', True), ('black', 'Re7', False), ('white', 'd7', True), ('black', 'Rxd7', False), ('white', 'Rxe5', True), ('black', 'Rd6', False), ('white', 'Rxb5', True), ('black', 'Rh6', False), ('white', 'Rxa5', True), ('black', 'Kh7', False), ('white', 'Ra7', True), ('black', 'Kg6', False), ('white', 'Ra6+', True), ('black', 'Kg5', False), ('white', 'Ra5+', True), ('black', 'Kh4', False), ('white', 'Rh5+', True)]",77,e4
136107252770,"[('white', 'e4', True), ('black', 'e5', False), ('white', 'Bc4', True), ('black', 'Bc5', False), ('white', 'Qh5', True), ('black', 'Qf6', False), ('white', 'Nf3', True), ('black', 'g6', False), ('white', 'Qxe5+', True), ('black', 'Qxe5', False), ('white', 'Nxe5', True), ('black', 'Bd4', False), ('white', 'Nxf7', True), ('black', 'd5', False), ('white', 'Nxh8', True), ('black', 'dxc4', False), ('white', 'c3', True), ('black', 'Bg7', False), ('white', 'Nxg6', True), ('black', 'hxg6', False), ('white', 'O-O', True), ('black', 'Nc6', False), ('white', 'Na3', True), ('black', 'Be6', False), ('white', 'b3', True), ('black', 'cxb3', False), ('white', 'axb3', True), ('black', 'Bxb3', False), ('white', 'Rb1', True), ('black', 'Ba4', False), ('white', 'Rxb7', True), ('black', 'O-O-O', False), ('white', 'Rb1', True), ('black', 'Bc2', False), ('white', 'Rb2', True), ('black', 'Bxe4', False), ('white', 'Nb5', True), ('black', 'a6', False), ('white', 'Nd4', True), ('black', 'Nxd4', False), ('white', 'cxd4', True), ('black', 'Rxd4', False), ('white', 'f3', True), ('black', 'Bd3', False), ('white', 'Rb3', True), ('black', 'Bc4', False), ('white', 'Ra3', True), ('black', 'Bxf1', False), ('white', 'Kxf1', True), ('black', 'Rd6', False), ('white', 'Bb2', True), ('black', 'Bf8', False), ('white', 'Bd4', True), ('black', 'Rxd4', False), ('white', 'Rc3', True), ('black', 'Rxd2', False), ('white', 'Ke1', True), ('black', 'Rd6', False), ('white', 'Kf2', True), ('black', 'Rd2+', False), ('white', 'Kg3', True), ('black', 'Bb4', False), ('white', 'Rc1', True), ('black', 'Bd6+', False), ('white', 'f4', True), ('black', 'Rd4', False), ('white', 'Kf2', True), ('black', 'Bxf4', False), ('white', 'g3', True), ('black', 'Bxc1', False), ('white', 'Kg2', True), ('black', 'Ba3', False), ('white', 'Kh3', True), ('black', 'Rd2', False), ('white', 'g4', True), ('black', 'Bb4', False), ('white', 'Kh4', True), ('black', 'a5', False), ('white', 'g5', True), ('black', 'a4', False), ('white', 'Kg4', True), ('black', 'a3', False), ('white', 'Kf4', True), ('black', 'a2', False), ('white', 'Ke4', True), ('black', 'a1=Q', False), ('white', 'Kf4', True), ('black', 'Qd4+', False), ('white', 'Kg3', True), ('black', 'Qf2+', False), ('white', 'Kg4', True), ('black', 'Rd4+', False), ('white', 'Kh3', True)]",93,e4
